degree_id,course_id,course,done
1177,2162,Financial Forecasting,yes
1177,2163,Survey Research Methods,yes
1177,2164,Design and Analysis of Experiments,yes
1177,2166,Biostatistics,yes
1115,2168,,yes
1115,2169,Fundamentals of Informatics,yes
1115,2172,Database Systems,yes
1115,7386,"Big Data: Management, Access, and Use ",yes
1115,7387,Data Communication Networks,yes
1115,7388,Human-Computer Interface,yes
1115,7389,Data and Information Visualization,yes
1115,7390,Foundations of Data Science,yes
1115,7391,Data Warehousing,yes
1115,7392,Concepts of Data Warehousing and Data Mining,yes
1115,7394,Modeling Machine Learning,yes
1115,7395,Software/Statistical Tools,yes
1115,7396,Statistical Programming,yes
1115,7421,Statistical Computer Packages,yes
1115,7426,Statistical Packages II,yes
1115,7427,Applied Statistics for Health Educators,yes
1115,7428,Applied Statistical Principles,yes
1115,7429,Information Sources in Business,yes
1115,7430,Statistical Methods I,yes
1115,12257,Research Methods in Business,yes
1115,12261,Research and Quality Improvement in Nursing,yes
1115,12335,Analysis of Nurse-Generated Data,yes
1115,12345,Advanced Psychological Statistics I,yes
1115,12356,Statistical Methods I for the Health Care Professional,yes
1115,674,Application Area,yes
1115,9187,Interprofessional Capstone,yes
1115,9258,,yes
1115,12322,,yes
1115,12341,,yes
1115,12349,,yes
1115,12384,,yes
1115,737,,yes
1115,6168,,yes
1115,7060,Project Management,yes
1115,7061,Introduction to Applied Health Informatics,yes
1115,8742,Application of Technology Enhanced Health Promotion,yes
1115,8743,Advanced Applied Health Informatics,yes
1115,9723,Application of Telehealth and Remote Monitoring,yes
1115,11422,User Interface Design in Healthcare,yes
1115,12000,Data Applications for Foundational Health Promotion,yes
1115,12001,,yes
1115,12354,,yes
1115,1198,Data Communication Networks,yes
1115,1199,Human-Computer Interface,yes
1115,1200,Data and Information Visualization,yes
1115,1201,Foundations of Data Science,yes
1115,1202,Data Warehousing,yes
1115,1203,Concepts of Data Warehousing and Data Mining,yes
1115,1204,Modeling Machine Learning,yes
1115,1208,Theory of Probability and Statistics I,yes
1115,1205,Theory of Probability and Statistics II,yes
1115,1209,Computer-Aided Mathematical Modeling,yes
1115,1210,Statistical Methods II,yes
1115,1211,Applied Statistics and Convex Optimization,yes
1115,1206,Project Management,yes
1115,1207,,yes
1115,1212,,yes
1115,1862,Epidemiology,yes
1115,6721,Community-Based Health Informatics,yes
1115,6724,Social and Organizational Issues in Health Informatics,yes
1115,6722,Risk Reduction,yes
1115,1867,Population Health,yes
1115,1866,Current Issues in Health Studies,yes
1115,2777,Worksite Health Promotion,yes
1115,8993,Global Health,yes
1115,8913,Foundations of Health Science,yes
1115,3645,Project Management,yes
1115,8933,,yes
1115,8935,,yes
1115,6899,Foundations of Library and Information Studies,yes
1115,10784,Community-Based Project Design,yes
1115,2813,Information and Communication Technology,yes
1115,5184,Information Retrieval,yes
1115,5239,Assessment in Practice,yes
1115,1290,Grant Writing and Management,yes
1115,5309,,yes
1115,5368,,yes
1115,1562,Technical Skills Analysis,yes
1115,5306,Coaching Tactical Skills,yes
1115,13259,Organization and Administration for Effective Team Management,yes
1115,2267,Theory of Coaching,yes
1115,1709,Sport Injury Prevention and First Aid,yes
1115,7937,,yes
1217,6778,Statistics,yes
1217,7315,Theory of Statistics II,yes
1217,13133,Applied Regression Analysis,yes
1217,5615,Time Series Analysis,yes
1217,5182,Applied Multivariate Methods,yes
1217,5237,Theory of Statistics I,yes
1217,1285,Theory of Statistics II,yes
1217,5307,Fundamentals of Biostatistical Inference,yes
1217,5305,Biostatistics Modeling and Methods,yes
1217,5318,Introduction to Bayesian Analysis,yes
1217,1560,Linear Models,yes
1217,2783,Probability Models for Biostatistics,yes
1217,11328,Biostatistics Regression,yes
1217,6776,Advanced Regression and Design,yes
1217,13257,Analysis of Categorical Data,yes
1217,2266,Statistical Methods for Correlated Data,yes
1217,1708,Advanced Statistical Computing,yes
1217,7935,Methods for Causal Inference,yes
1217,7528,Bayesian Decision Theory,yes
1217,13985,Sampling Methodology in Finite Populations,yes
1217,7313,Designing Experiments,yes
1217,13982,Analysis of Categorical Data,yes
1217,5228,Nonparametric Methods,yes
1217,7526,Statistical Computing,yes
1217,11334,Probability and Stochastic Processes,yes
1217,11789,Detection and Estimation Theory,yes
1217,10617,Algorithmics,yes
1217,6645,Introduction to Machine Learning,yes
1217,2991,Introduction to Data Mining,yes
1217,8727,Machine Learning,yes
1217,13152,Predictive Learning from Data,yes
1217,9504,Statistical Learning and Data Mining,yes
1217,9506,Statistical Learning and Data Mining,yes
1217,3297,Analysis of Numerical Algorithms,yes
1217,8725,Computational Aspects of Matrix Theory,yes
1217,1987,Artificial Intelligence I,yes
1217,13404,Artificial Intelligence II,yes
1217,5660,Visualization,yes
1217,12209,Sparse Matrix Computations,yes
1217,12210,Introduction to Nonlinear Optimization,yes
1217,12211,Optimal Filtering and Estimation,yes
1217,12212,Introduction to Predictive Learning,yes
1217,12213,Computing With Neural Networks,yes
1217,12214,Adaptive Digital Signal Processing,yes
1217,12215,Multiscale and Multirate Signal Processing,yes
1217,12216,Image Processing and Applications,yes
1217,12217,Information Theory and Coding,yes
1217,12219,Data Compression,yes
1217,12220,Optimization Theory,yes
1217,54,Engineering Optimization I,yes
1217,55,Optimization,yes
1217,56,Discrete Optimization,yes
1217,57,Infrastructure and Large Scale Computing,yes
1217,8008,Introduction to Distributed Systems,yes
1217,8007,Principles of Database Systems,yes
1217,5084,Architecture and Implementation of Database Management Systems,yes
1217,5086,Applied Parallel Programming,yes
1217,5087,Parallel Computer Organization,yes
1217,5089,Operating Systems,yes
1217,5091,Data Communications and Computer Networks,yes
1217,5093,Wireless and Sensor Networks,yes
1217,6500,Introduction to Computer Security,yes
1217,3436,From GPS and Virtual Globes to Spatial Computing,yes
1217,3438,Big Data Engineering and Architecture,yes
1217,3439,Software Engineering I,yes
1217,3444,Software Engineering II,yes
1217,3445,Foundations of Distributed Computing,yes
1217,3450,Overview of Database Research,yes
1217,3451,Spatial Databases and Applications,yes
1217,3452,Databases for Bioinformatics,yes
1217,3453,Advanced Database Systems,yes
1217,3454,Advanced Software Engineering,yes
1217,3455,Algorithmic Techniques for Scalable Many-core Computing,yes
1217,3456,Computer Systems Performance Measurement and Evaluation,yes
1217,3459,Telecommunications Networks,yes
1217,3460,Digital Communication,yes
1217,3438,Algorithmics,yes
1217,3444,Programming Languages,yes
1217,3450,Recommender Systems,yes
1217,3455,Advanced Algorithms and Data Structures,yes
1217,463,"Functional Genomics, Systems Biology, and Bioinformatics",yes
1217,462,Computer Vision,yes
1217,1766,Security and Privacy in Computing,yes
1217,2818,Numerical Linear Algebra in Data Exploration,yes
1217,5617,"Circuits, Computation and Biology",yes
1217,6130,Urban Mobility & Accessibility,yes
1217,7318,Introduction to Network Science,yes
1217,11558,Introduction to the Mathematics of Image and Data Analysis,yes
1217,11775,Statistics in Genetics and Molecular Biology,yes
1217,12944,Exploring and Visualizing Data in R,yes
1217,13130,Statistics for Human Genetics and Molecular Biology,yes
1217,3446,Advanced Statistical Genetics and Genomics,yes
1217,3443,Spatial Biostatistics,yes
1217,3457,Colloquium,yes
1217,3437,,yes
1217,3440,Capstone project,yes
1217,12536,,yes
1224,12537,,yes
1224,12557,Data Visualization,yes
1224,12558,Scientific Methods,yes
1224,12654,Statistical Modeling,yes
1224,12666,Statistical Computing,yes
1224,11782,Real-world Data Applications,yes
1224,14054,Data Consulting,yes
1224,2725,Data Research,yes
1224,2726,Data Technology,yes
1218,2728,Theory of Statistics,yes
1218,2730,Applied Regression,yes
1218,14055,Time Series Analysis,yes
1218,2727,Applied Multivariate Methods,yes
1218,2729,Computing and Generalized Linear Models,yes
1218,2731,Introduction to Bayesian Analysis ,yes
1218,14066,,yes
1218,2733,Introduction to Machine Learning,yes
1218,2734,Introduction to Data Mining,yes
1218,14067,Machine Learning,yes
1218,2735,Statistical Learning and Data Mining ,yes
1218,2732,,yes
1218,1434,Introduction to Distributed Systems,yes
1218,3435,Introduction to Parallel Computing,yes
1218,14059,Principles of Database Systems,yes
1218,2736,Cloud Computing / Big Data,yes
1218,13083,,yes
1218,6831,Foundations of Health Informatics I,yes
1218,11399,,yes
1218,2082,,yes
1218,14060,Foundations of Translational Bioinformatics,yes
1218,2736,,yes
1218,5642,Health Informatics Teaching,yes
1218,14051,Clinical Data Mining,yes
1218,2736,Computational Causal Analytics,yes
1218,5642,Advanced Readings or Research in Health Informatics,yes
1218,13082,Internship in Health Informatics,yes
1218,14052,Thesis ,yes
1218,2736,Health Informatics II,yes
1218,5539,,yes
1218,6506,Foundations of Biomedical Natural Language Processing,yes
1218,7916,Data Visualization for the Health Sciences,yes
1218,10035,Introduction to theematics of Image and Data Analysis,yes
1218,3523,Clinical Decision Support: Theory,yes
1218,6274,Issues in Environmental Health ,yes
1218,9293,Operations Research and Quality in Health Care ,yes
1218,6277,Decision Analysis for Health Care ,yes
1218,3526,Principles of Management in Health Services Organizations ,yes
1218,6279,Continuous Quality Improvement: Methods and Techniques ,yes
1218,12903,Advanced Methods in Health Decision Science ,yes
1218,12905,Data and Information for Population Health Management ,yes
1218,8864,Cost-Effectiveness Analysis in Health Care ,yes
1218,6293,Public Health Systems Analysis and Design ,yes
1218,12907,Epidemiologic Methods I ,yes
1218,5233,Advanced Longitudinal Data Analysis ,yes
1218,6298,Advanced Survival Analysis ,yes
1218,6299,Spatial Biostatistics ,yes
1225,2305,,yes
1225,2306,Bioinformatics Algorithms,yes
1225,2309,Genetic Sequence Analysis,yes
1225,2358,Advanced Algorithmic Graph Theory,yes
1225,2391,Advances in Biomedical Technology,yes
1225,6287,Advanced Research in Biomedical Informatics,yes
1225,6291,Graph Theory and Applications,yes
1225,6296,Introduction to Artificial Intelligence,yes
1225,6297,Database Search and Pattern Discovery,yes
1225,6298,,yes
1225,6299,Clinical Systems Architecture and Function,yes
1225,6300,Readings in Clinical Informatics,yes
1225,6303,Research Methods in Management Information Systems,yes
1225,6304,Information Systems Architecture and Organization,yes
1225,6306,Process Re-engineering with Information Technology,yes
1225,6307,Advanced Systems Analysis and Design,yes
1225,8231,Decision Support Systems,yes
1225,9292,IT Project Management,yes
1225,9357,,yes
1225,9360,Seminar in Biomedical Informatics,yes
1225,11978,Public Health Genomics,yes
1225,11980,Biomed for Nonmedical Professionals,yes
1225,11981,Independent Research in Biomedical Informatics,yes
1225,12900,Seminar: Human-Computer Interaction Research,yes
1225,12901,Database Management,yes
1225,12909,Data Warehousing Theory and Practice,yes
1225,12910,Technical and Processing Issues in Information Systems,yes
1225,12911,Behavioral and Organizational Issues in Information Systems,yes
1225,12912,,yes
1225,12915,Research Directions in Information Technology,yes
1225,12916,Advanced Statistical Methods for IT,yes
1225,12918,Applied Distribution-Free Statistics,yes
1225,12919,Applied Regression Analysis,yes
1225,13850,Foundations of Information Systems Research,yes
1225,2310,Applied Experimental Design,yes
1225,2313,Applied Multivariate Analysis,yes
1225,2392,,yes
1225,2393,,yes
1225,2395,Colloquium on IT Research,yes
1225,2401,Colloquium on IT Teaching,yes
1225,6295,Colloquium on IT Profession,yes
1221,6306,,yes
1221,6309,Introduction to Data Science and Analytics,yes
1221,7554,,yes
1221,1120,Statistical and Mathematical Foundations for Data Analytics,yes
1221,7556,,yes
1221,8713,Database and Analytics,yes
1221,9381,,yes
1221,11459,Data Mining and Information Retrieval,yes
1221,11460,,yes
1221,11975,Big Data Security,yes
1221,11983,,yes
1221,12908,Big Data Visualization,yes
1221,12914,,yes
1221,13736,Data and Information Ethics,yes
1221,2307,,yes
1221,2311,,yes
1221,2312,Big Data Analysis Case Study,yes
1221,2400,Capstone,yes
1221,1120,,yes
1221,2402,Big Data Analysis Capstone,yes
1226,2429,,yes
1226,6294,Introduction to Analytics,yes
1226,6298,Econometrics,yes
1226,6301,Predictive Analytics and Data Mining,yes
1226,6305,Simulation and Risk Analysis,yes
1226,1120,Linear Programming,yes
1226,6310,Database Management,yes
1226,6311,Business Analytics,yes
1226,6312,Introductory Econometrics,yes
1226,1120,Data Driven Marketing Strategy,yes
1226,6313,Advanced Marketing Analytics,yes
1226,1120,Risk and Simulation Modeling,yes
1226,6315,Predictive Analytics,yes
1226,1120,Data Management and Organization,yes
1226,6319,Business Data Mining and Descriptive Analytics,yes
1226,6548,Advanced Descriptive Analytics,yes
1226,7555,Prescriptive Analytics,yes
1227,8232,Abstract and Real Analysis,yes
1227,8714,Probability Theory,yes
1227,1120,Probability and Measure,yes
1227,9299,Mathematical Statistics I,yes
1227,9419,Mathematical Statistics II,yes
1227,11979,Linear Models I,yes
1227,11986,Linear Models II,yes
1227,12913,Graduate Seminar,yes
1227,12920,Dissertation,yes
1228,1120,Data Research Methods and Tools,yes
1228,13735,Applied Big Data,yes
1228,1120,Applied Data Management,yes
1228,3053,Applied Business Intelligence,yes
1229,3433,Statistics & Research Design,yes
1229,11071,Financial Reporting & Analysis,yes
1229,11970,Management & Org Science,yes
1229,11977,Managing Organizations Global,yes
1229,11979,Seminar in Management Issues,yes
1229,11986,Financial Management,yes
1229,13155,Investment Management,yes
1229,1120,Marketing,yes
1229,13156,Introduction to Econometrics,yes
1229,1120,Applied Econometrics,yes
1229,13157,"Computer Security, Controls, and Information Assurance",yes
1229,1120,Data Resource Management,yes
1229,13158,,yes
1229,1120,Issues in the Current Technical Environment,yes
1229,13159,Issues in Change Management,yes
1229,1120,,yes
1229,13734,,yes
1229,1120,,yes
1229,3043,,yes
1229,6549,,yes
1229,10028,,yes
1229,1685,,yes
1229,1697,Information Systems Core,yes
1230,1710,Introduction to Health Administration,yes
1230,1721,Introduction to Health Informatics,yes
1233,1741,Mathematics and Statistics for Health Data Science,yes
1233,5348,Foundations of US Health Systems,yes
1233,8146,Programming in Healthcare Environments,yes
1233,11144,,yes
1233,11361,Health Data Systems,yes
1233,13146,Applied Machine Learning in Healthcare,yes
1233,3167,,yes
1233,3168,,yes
1233,7694,Current Topics in Health Systems,yes
1233,6105,Health Data Science Practice,yes
1233,6108,Health Systems Informatics,yes
1233,5710,,yes
1233,7684,Big Data Algorithms in Biological Sciences,yes
1233,12466,,yes
1233,12478,HDS Independent Study,yes
1233,12504,Al and Deep Learning in Healthcare,yes
1233,12505,,yes
1233,5695,Advanced Statistics in Healthcare,yes
1233,7682,,yes
1233,3157,HDS Independent Study,yes
1233,6103,Business Analytics,yes
1233,7341,,yes
1233,3483,Mathematics for Business Analytics  ,yes
1233,3146,Business Intelligence,yes
