degree_id,quote_id,course
1278,2686,• Concentration Courses (12 hours required)
1278,2686,
1278,2686,MBA Core Courses (12 semester hours)
1278,2686,
1278,2686,MBAD 611 Managerial Economics 3
1278,2686,
1278,2686,MBAD 616 Managerial Finance 3
1278,2686,
1278,2686,MBAD 621 Managerial Accounting* 3
1278,2686,
1278,2686,MBAD 631 Strategic Business Management 3
1278,2686,
1278,2686,*Prerequisite- ACCT 124 – Survey of Accounting and Budgeting or consent of instructor.
1278,2686,
1278,2686,
1278,2686,
1278,2686,Competency Area (12 semester hours) Choose four courses from the following:
1278,2686,
1278,2686,MBAD 606 Marketing Management 3
1278,2686,
1278,2686,MBAD 626 Applied Business Research Methods 3
1278,2686,
1278,2686,MBAD 641 Human Resource Management 3
1278,2686,
1278,2686,"MBAD 646 Ethical, Legal and Social Environment of the Firm 3"
1278,2686,
1278,2686,MBAD 650 International Business 3
1278,2686,
1278,2686,MBAD 651 Management and Organizational Behavior 3
1278,2686,
1278,2686,MBAD 658 Operations Management 3
1278,2686,
1278,2686,MBAD 659 Information Technology 3
1278,2686,
1278,2686,MBAD 660 Macroeconomics in a Global Economy 3
1278,2686,
1278,2686,MBAD 661 Social Media 3
1278,2686,
1278,2686,MBAD 671 Special Topics 3
1278,2686,
1278,2686,MBAD 695 Experiential Learning Project 3
1278,2686,
1278,2686,Concentration Courses (12 semester hours)
1278,2686,
1278,2686,Choose one of the following concentrations:
1278,2686,
1278,2686,Business Analytics (12 credit hours)
1278,2686,
1278,2686,MBAD 637 Business Forecasting & Econometrics 3
1278,2686,
1278,2686,MBAD 638 Enterprise Resource Computing 3
1278,2686,
1278,2686,MBAD 639 Business Intelligence & Analytics 3
1278,2686,
1278,2686,MBAD 640 Data Mining 3
1282,1966,Program Coursework: Required Core Courses
1282,1966,
1282,1966,"(24 hours total: 8 total courses, each 3 credit hours):"
1282,1966,
1282,1966,ECON/PMBA 5015 (Economics for Managers)
1282,1966,
1282,1966,"Economics for Managers uses real-world issues and examples to illustrate how economic principles impact business decisions. Emphases on agency and contract theory, managerial behavioral economics, game theory, and pricing are especially valuable to decision making by managers. In this course, cases use actual data to illustrate the use of basic economic models to solve managerial and economic problems. Prerequisite: Grade of C or better in both undergraduate Micro and Macro Economics or 80% score in final exam of Economics Module."
1282,1966,
1282,1966,MGT/PMBA 5250 (Organizational Behavior and Leadership)
1282,1966,
1282,1966,An examination of the theoretical and research foundations that explain behavior within the context of organizations. The focus will be on how organizational behavior theory is translated into practice such that students will acquire the knowledge and skills necessary to become an effective manager.
1282,1966,
1282,1966,MGT/PMBA 5810 (Information Technology for Business)
1282,1966,
1282,1966,"This is an introductory course designed to familiarize students with role of information technology (IT) in business organizations. The course provides a balance between managerial and technical aspects of information technology. Managerial aspects include topics such as using IT as a strategic source for competitive advantage, enterprise resource planning, electronic commerce, supply chain management, and role of data analytics in modern businesses. Technical topics include hardware, software, databases, Internet of things (IoT), developing and acquiring IT, and IT security."
1282,1966,
1282,1966,FIN/PMBA 5820 (Financial Management)
1282,1966,
1282,1966,"The goal of this course is to acquaint all business students with the primary concepts and techniques of financial analysis. The course will build upon the skills obtained in accounting and economics and use those skills for making decisions regarding a firm’s use of capital toward the goal of maximizing the value of the firm. It is assumed that all students are familiar with financial statements and basic statistical and economic principles. The first part of the course will develop the tools used in modern financial analysis, including financial statement analysis and valuation techniques. Latter portions will apply these tools to decision-making for long-term (capital budgeting and cost of capital) financial management for both large and small firms. Prerequisite: Grade of C or better in both undergraduate Micro and Macro Economics or 80% score in final exam of Economics Module; grade of C or better in undergraduate Statistics I course or 80% score in final exam of Statistics Module; and, grade of C or better in undergraduate Principles of Accounting I (Financial Accounting) or 80% score in final exam of Accounting Module."
1282,1966,
1282,1966,MGT/PMBA 5835 (Quantitative Decision Analysis for Business)
1282,1966,
1282,1966,"This course covers quantitative and statistical decision models for business decision making. Topics covered in depth include Decision Analysis, Regression Modeling, Linear Programming, Transportation and network modeling, Forecasting, Inventory Management, Statistical Quality Control, Project Management, and Simulation modeling techniques and concepts, and their applications for managerial decision-making. All topics will be presented using computer spreadsheet modeling approach. Prerequisite: grade of C or better in undergraduate Statistics I course or 80% score in final exam of Statistics Module."
1282,1966,
1282,1966,ACC/PMBA 5855 (Accounting for Managers)
1282,1966,
1282,1966,"The purpose of this course is to provide students with a thorough exposure to the basic elements of financial and managerial accounting from a manager’s perspective. Emphasis is placed on the application of accounting information both from an external user’s perspective and for internal decision making. Contemporary topics that might affect the use of accounting information are surveyed, including in depth discussion of current events in business and financial news. The course draws upon the collective business experiences of the participants during classroom discussions that demonstrate the application of key concepts. Prerequisite: grade of C or better in undergraduate Principles of Accounting I (Financial Accounting) or 80% score in final exam of Accounting Module."
1282,1966,
1282,1966,MKT/PMBA 5860 (Marketing Management)
1282,1966,
1282,1966,The goal of this course is to provide a decision-oriented overview of marketing management. This course focuses on the management challenge of designing and implementing marketing strategies that maximize customer satisfaction and firm profitability. Prerequisite: Grade of C or better in both undergraduate Micro and Macro Economics or 80% score in final exam of Economics Module.
1282,1966,
1282,1966,ETR/PMBA 5885 (Corporate Entrepreneurship and Innovation)
1282,1966,
1282,1966,"Innovation is critical for survival and growth in today’s climate of increasing globalization, technological change, market transition, and business model modification. Yet, most corporations struggle with innovation within the traditional management model. Corporate entrepreneurship provides the context and infrastructure for sustained innovation within established organizations. The focus of this course is on the entrepreneurial processes and principles needed in established organizations for successful strategic innovation. Prerequisites:"
1282,1966,
1282,1966,"PMBA/FIN 5820, PMBA/ACC 5855, PMBA/MKT 5860 and PMBA/MGT 5250."
1282,1966,
1282,1966,Required Capstone Course
1282,1966,
1282,1966,(1 total course; 3 credit hours):
1282,1966,
1282,1966,MGT/PMBA 5870 (Strategic Management)
1282,1966,
1282,1966,Business Analytics Concentration
1282,1966,
1282,1966,The following 9 hours of electives are required (each course is worth 3-credit hours) in order to fulfill the Business Analytics concentration:
1282,1966,
1282,1966,MGT/PMBA 5140 (Databases and Data Warehouses)
1282,1966,
1282,1966,"This course covers database, data warehousing, and SQL concepts and offers practical recommendations for using these tools for data extraction, transformation, and loading (ETL)."
1282,1966,
1282,1966,MGT/PMBA 5190 (Data Mining and Analytics)
1282,1966,
1282,1966,"This course provides an introduction to the field of business intelligence and analytics. The focus of this class is hands-on learning of how to use statistical techniques to solve business problems. It covers extensive use of data, quantitative analysis, exploratory and predictive models, and fact-based management to generate knowledge and drive decisions and actions. The use of key performance indicators, dashboards and scorecards for performance management and opportunity assessment are also addressed. This course expands on probability and statistical concepts, statistical modeling, and experimental design. This class uses a real-life data project and SAS Enterprise Guide. Prerequisite: grade of C or better in undergraduate Statistics I course or 80% score in final exam of Statistics Module."
1282,1966,
1282,1966,MGT/PMBA 5200 (Advanced Data Analytics)
1282,1966,
1282,1966,"This course covers advanced topics related to data analytics applications in the context of organizational information systems such as Enterprise Resource Planning, Customer Relationship Management, and Supply Chain Management. Topics include data manipulation, data exploration, neural networks, decision trees, cluster analysis, correlation, and predictive modeling. The focus of this course is hands-on learning of how to use statistical and algorithm-based techniques to solve business problems. The course uses real-life data project and SAS Enterprise Miner. Prerequisite: PMBA 5190 or MGT 5190."
1283,2073,Required courses:
1283,2073,
1283,2073,CDS 120 Introduction to Programming with Python
1283,2073,
1283,2073,CDS 121 Data
1283,2073,
1283,2073,CDS 241 Programming II
1283,2073,
1283,2073,CDS 242 Algorithms and Data Structures
1283,2073,
1283,2073,CDS 343 Data Analysis and Visualization
1283,2073,
1283,2073,CDS 362 Distributed Systems
1283,2073,
1283,2073,CDS 499 Professional Experience
1283,2073,
1283,2073,MAS 111 Analysis I
1283,2073,
1283,2073,MAS 112 Analysis II
1283,2073,
1283,2073,MAS 113 Introduction to Mathematical Thinking I
1283,2073,
1283,2073,MAS 114 Introduction to Mathematical Thinking II
1283,2073,
1283,2073,MAS 372 Statistical Modeling
1283,2073,
1283,2073,One from the following groups:
1283,2073,
1283,2073,MAS 222 Linear Algebra
1283,2073,
1283,2073,MAS 270 Intermediate Statistics
1283,2073,
1283,2073,or
1283,2073,
1283,2073,MAS 261 Calculus III
1283,2073,
1283,2073,MAS 371 Statistical Inference
1283,2073,
1283,2073,One lab from the language labs numbered 18X:
1283,2073,
1283,2073,CDS 180 Language Lab: Python
1283,2073,
1283,2073,CDS 181 Language Lab: C++
1283,2073,
1283,2073,CDS 182 Language Lab: C#
1283,2073,
1283,2073,Plus one additional language lab from labs numbered 18X and the following:
1283,2073,
1283,2073,CDS 180 Language Lab: Python
1283,2073,
1283,2073,CDS 181 Language Lab: C++
1283,2073,
1283,2073,CDS 281 Software Processes
1283,2073,
1283,2073,CDS 285 Computational Problem Solving I
1283,2073,
1283,2073,CDS 385 Computational Problem Solving II
1283,2073,
1283,2073,Two additional CDS courses (6 credits) at the 300 level or higher.
1255,1737,Math: Mathematical Statistics (STAT 512) or Linear Algebra/Optimization (CIS 515) or STAT for Data Science (ESE 542)
1255,1737,
1255,1737,Big Data Analytics: Big Data Analytics (CIS 545)
1255,1737,
1255,1737,Mining and Learning: Intro to Machine Learning (CIS 519) or Machine Learning (CIS 520) or Modern Data Mining (STAT 571) or Data-driven Modeling and Probabilistic Scientific Computing (ENM 531) or Data Mining: Learning from Massive Datasets (ESE 545)
1269,1750,MBA PROGRAMS
1269,1750,"(includes One-Year MBA, International MBA and Professional MBA)"
1269,1750,
1269,1750,"To obtain the certificate, students in the MBA programs must take ALL of the following three courses:"
1269,1750,
1269,1750,
1269,1750,
1269,1750,MGSC 790: Data Resource Management
1269,1750,
1269,1750,
1269,1750,
1269,1750,MGSC 777: Advanced Quantitative Methods in Business
1269,1750,
1269,1750,
1269,1750,
1269,1750,MKTG 708: Customer Relationship Management and Data Mining
1269,1750,OR MKTG 712: Marketing Analytics
1269,1750,
1269,1750,
1269,1750,
1269,1750,"In addition, students must choose ONE of the following courses:"
1269,1750,
1269,1750,
1269,1750,
1269,1750,ACCT 737: Accounting Information Systems from a Strategic Perspective
1269,1750,
1269,1750,
1269,1750,
1269,1750,CSCE 587: Big Data Analytics
1269,1750,
1269,1750,
1269,1750,
1269,1750,ECON 736: Applied Econometrics
1269,1750,
1269,1750,
1269,1750,
1269,1750,FINA 772: Student Managed Investments
1269,1750,
1269,1750,
1269,1750,
1269,1750,IBUS 739: Design Thinking for Global Business
1269,1750,
1269,1750,
1269,1750,
1269,1750,IBUS 740: Data Analytics for International Business
1269,1750,
1269,1750,
1269,1750,
1269,1750,MGMT 737: Experiential HR Applied Project
1269,1750,
1269,1750,
1269,1750,
1269,1750,MGSC 778: Revenue Management
1269,1750,
1269,1750,
1269,1750,
1269,1750,MGSC 796: Information Systems
1269,1750,
1269,1750,
1269,1750,
1269,1750,MKTG 715: Pricing Strategy and Analysis
1269,1750,
1269,1750,
1269,1750,
1269,1750,MKTG 717: Fundamentals of Marketing Analytics
1275,2058,Required Courses (12 units):
1275,2058,
1275,2058,CSCI 570 - Analysis of Algorithms (4)
1275,2058,
1275,2058,CSCI 585 - Database Systems (4)
1275,2058,
1275,2058,CSCI 561 - Foundations of Artificial Intelligence (4)
1275,2058,
1275,2058,"Group Electives (3 course - minimum of 1 course from each of the two groups, 10-12 units):"
1275,2058,
1275,2058,Group 1 - Data Systems:
1275,2058,
1275,2058,CSCI 548 - Information Integration on the Web (4)
1275,2058,
1275,2058,CSCI 572 - Information Retrieval and Web Search Engines (4)
1275,2058,
1275,2058,CSCI 586 - Database Systems Interoperability (4)
1275,2058,
1275,2058,CSCI 587 - Geospatial Information Management (4)
1275,2058,
1275,2058,CSCI 653 - High Performance Computing and Simulation (4)
1275,2058,
1275,2058,CSCI 685 - Advanced Topics in Database Systems (4)
1275,2058,
1275,2058,DSCI 551 - Foundations of Data Management (4)
1275,2058,
1275,2058,Group 2 - Data Analysis:
1275,2058,
1275,2058,CSCI 567 - Machine Learning (4)
1275,2058,
1275,2058,CSCI 573 - Probabilistic Reasoning (3)
1275,2058,
1275,2058,CSCI 686 - Advanced Big Data Analytics (4)
1275,2058,
1275,2058,DSCI 553 - Foundations and Applications of Data Mining (4)
1275,2058,
1275,2058,ISE 520 - Optimization: Theory and Algorithms (3)
1275,2058,
1275,2058,MATH 467 - Theory and Computational Methods for Optimization (4)
1275,2058,
1275,2058,MATH 574 - Applied Matrix Analysis (3)
1275,2058,
1275,2058,Additional Electives (8-10 units)*:
1275,2058,
1275,2058,Any 500 or 600 level course in CSCI (including additional group electives or special topics)
