ID,UNIVERSITY,CARNEGIE,DEGREE LEVEL,DEGREE,YEAR STARTED,REMOVE?,URL,CATEGORY,DEGREE RECODED,DATA SCIENCE,DEPARTMENT,DEPARTMENT RECODED,ONLINE,ON CAMPUS,COUNTRY,STATE,CITY,DOCS MADE?,CONTACT EMAIL,CONTACT NAME,ETHICS COURSE,ETHICS REQ,SKILLS,COURSES,MISSION,Notes,,# of COURSES
1202,University of Massachusetts Amherst,R1,M,Master of Science in Computer Science with Concentration in Data Science,,,https://ds.cs.umass.edu/masters-concentration-data-science,Data,Data Science,TRUE,Department of Computer Science,Computer Science,,,,MA,Amherst,T,,,,,T,T,T,,,TRUE
1203,University of Massachusetts Amherst,R1,C,Certificate in Statistical and Computational Data Science,,,https://ds.cs.umass.edu/academics/certificate-data-science,Math,Applied Statistics,TRUE,Statistics and Computer Science departments,Interdisciplinary,,,,MA,Amherst,T,,,,,T,T,T,,,TRUE
1204,University of Massachusetts Amherst,R1,M,Isenberg MBA with a Focus in Business Analytics,,,https://www.isenberg.umass.edu/programs/masters/mba/online/academics/focus-in-business-analytics,Business,Business Analytics,FALSE,School of Management,Business/Management,,,,MA,Amherst,T,,,,,T,T,T,,,TRUE
1205,University of Massachusetts Amherst,R1,C,Certificate in Statistical and Computational Data Science,,,https://www.cics.umass.edu/degree-program/certificate-statistical-and-computational-data-science?_ga=2.3163191.64644906.1502498773-2137845784.1502400985,Math,Data Science,TRUE,College of Information & Computer Sciences,Computer Science,,,,MA,Amherst,T,,,,,T,T,T,,,TRUE
1206,University of Massachusetts Boston,R2,D,PhD in Business Administration – Information Systems for Data Science Track,,,https://business.umb.edu/doctoral-program/mis,Business,Information Systems,TRUE,College of Management,Business/Management,,,,MA,Boston,T,,,,,T,T,T,,,TRUE
1207,University of Massachusetts Boston,R2,C,Graduate Certificate in Business Analytics,,,https://online.umb.edu/programs/business_analytics_certificate,Business,Business Analytics,FALSE,College of Business,Business/Management,,,,MA,Boston,T,,,,,,,,,,TRUE
1209,University of Memphis,R2,C,Graduate Certificate in Bioinformatics,,,https://www.memphis.edu/bioinformatics/program/certificate.php,Bio,Health Informatics ,FALSE,Bioinformatics,Other,,,,TN,Memphis,T,,,,,T,T,T,,,TRUE
1211,University of Michigan-Ann Arbor,R1,B,Undergraduate Program in Data Science,,,https://lsa.umich.edu/lsa/academics/majors-minors/data-science-major.html,Data,Data Science,TRUE,College of Engineering,Engineering (general),,,,MI,Ann Arbor,T,,,,,T,T,T,,,FALSE
1213,University of Michigan-Ann Arbor,R1,C,Graduate Data Science (DS) Certificate Program,,,https://midas.umich.edu/certificate/,Data,Data Science,TRUE,Michigan Institute of Data Science ,Data Science,,,,MI,Ann Arbor,T,,,,,,,,,,TRUE
1214,University of Michigan-Dearborn,M1,M,MS in Data Science,,,https://umdearborn.edu/cecs/departments/computer-and-information-science/graduate-programs/ms-data-science,Data,Data Science,TRUE,Computer and Information Science ,Computer Science,,,,MI,Dearborn,T,,,,,T,T,T,,,TRUE
1215,University of Michigan-Dearborn,M1,M,Master of Science in Business Analytics,,,https://umdearborn.edu/cob/graduate-programs/degree-programs/ms-business-analytics,Business,Business Analytics,FALSE,College of Business,Business/Management,,,,MI,Dearborn,T,,,,,T,T,T,,,TRUE
1217,University of Minnesota,R1,M,Master’s of Science in Data Science,,,https://datascience.umn.edu/,Data,Data Science,TRUE,Computer Science and Engineering,Interdisciplinary,,,,MN,Minneapolis,T,,,,,T,T,T,,,TRUE
1218,University of Minnesota,R1,D,Doctor of Philosophy in Health Informatics,,,https://healthinformatics.umn.edu/education-training/graduate-programs/phd-program,Health,Health Informatics ,FALSE,Institute of Health Informatics,Health Informatics,,,,MN,Minneapolis,T,,,,,T,T,T,,,TRUE
1219,University of Mississippi Medical Center,R1,M,Master of Science in Biostatistics and Data Science,,,https://www.umc.edu/SoPH/Departments-and-Faculty/Data-Science/Department-of-Data-Science-Home.html,Bio,Data Science,TRUE,Department of Data Science ,Data Science,,,,MS,Jackson,T,,,,,,,,,,TRUE
1221,University of Missouri-Columbia,R1,M,Master of Science in Data Science and Analytics,,,http://catalog.missouri.edu/undergraduategraduate/interdisciplinaryacademicprograms/data-science-analytics/ms-data-science-analytics/,Data,Data Science,TRUE,Institute for Data Science and Informatics,Data Science,,,,MS,Columbia,T,,,,,T,T,T,,,TRUE
1222,University of Missouri-Kansas City,R2,D,PhD in Biomedical and Health Informatics,,,https://med.umkc.edu/iphd/,Health,Health Analytics,FALSE,School of Medicine,Health Informatics,,,,MO,Kansas City,T,,,,,T,T,T,,,FALSE
1224,University of Nebraska at Omaha,R2,M,Data Science Concentration,,,https://www.unomaha.edu/college-of-arts-and-sciences/mathematics/academics/graduate-mams.php#data,Data,Data Science,TRUE,Department of Mathematics,Mathematics/Statistics,,,,NE,Omaha,T,,,,,T,F,T,,,TRUE
1225,University of Nebraska at Omaha,R2,D,Doctor of Philosophy in Biomedical Informatics,,,https://www.unomaha.edu/college-of-information-science-and-technology/phd-biomedical-informatics/index.php,Bio,Health Informatics ,FALSE,College of Information Science & Technology,Information,,,,NE,Omaha,T,,,,,T,T,T,,,TRUE
1226,University of Nebraska-Lincoln,R1,C,Business Analytics Graduate Certificate,,,https://business.unl.edu/academic-programs/departments/supply-chain-management-and-analytics/certificate-programs/#business-analytics,Business,Business Analytics,FALSE,Supply Chain Management and Analytics,Business/Management,,,,NE,Lincoln,T,,,,,T,T,T,,,TRUE
1227,University of Nevada Reno,R1,D,PhD in Statistics and Data Science,,,https://www.unr.edu/degrees/statistics-and-data-science/phd,Math,Data Science,TRUE,Department of Mathematics and Statistics,Mathematics/Statistics,,,,NV,Reno,T,,,,,T,T,T,,,TRUE
1228,University of Nevada Las Vegas,R1,C,Graduate Certificate in Data Analytics,,,https://www.unlv.edu/certificate/data-analytics,Data,Data Analytics,FALSE,Lee Business School,Business/Management,,,,NV,Las Vegas,T,,,,,T,T,T,,,TRUE
1229,University of Nevada Reno,R1,M,Master of Science in Information Systems - Data Analytics Track,,,https://www.unr.edu/business/degree-programs/information-systems/msis#dataanalyticstrack,Data,Information Systems,FALSE,College of Business,Business/Management,,,,NV,Reno,T,,,,,T,T,T,,,TRUE
1230,University of New England,R2,C,Graduate Certificate in Health Informatics,,,https://online.une.edu/health-informatics/graduate-certificate/,Health,Health Informatics ,FALSE,Health Informatics,Health Informatics,,,,ME,Biddeford,T,,,,,T,T,T,,,TRUE
1232,University of New Hampshire,R1,B,"Analytics and Data Science, B.S.",,,https://manchester.unh.edu/program/bs/analytics-data-science-major-analytics-option,Data,Data Science,TRUE,Applied Engineering & Sciences,Engineering (general),,,,NH,Manchester and Durham,T,,,,,,,,,,TRUE
1233,University of New Hampshire,R1,C,Graduate Certificate in Analytics,,,https://gradschool.unh.edu/analytics,Business,Data Analytics,FALSE,College of Business and Economics ,Business/Management,,,,NH,Durham,T,,,,,T,T,T,,,TRUE
1234,University of New Haven,M1,M,Master of Science in Data Science,,,https://www.newhaven.edu/engineering/graduate-programs/data-science/,Data,Data Science,TRUE,Tagliatela College of Engineering,Engineering (general),,,,CT,New Haven,T,,,,,T,T,T,,,TRUE
1236,University of New Haven,M1,M,M.B.A. - Business Intelligence Concentration,,,http://catalog.newhaven.edu/preview_program.php?catoid=11&poid=1960&returnto=848,Business,Business Intelligence,FALSE,College of Business ,Business/Management,,,,NH,West Haven,T,,,,,,,,,,TRUE
1237,University of New Mexico,R1,M,Master of Science in Statistics - Applied Statistics Concentration,,,https://math.unm.edu/graduate/graduate-studies-statistics,Math,Applied Statistics,FALSE,Department of Mathematics and Statistics ,Mathematics/Statistics,,,,NM,Albuquerque,T,,,,,T,T,T,,,TRUE
1238,University of New Orleans,R2,M,Master of Science in Computer Science - Bioinformatics,,,https://www.uno.edu/academics/cos/computer-science/bioinformatics,Bio,Health Informatics ,FALSE,Anthropology Department,Other,,,,LA,New Orleans,T,,,,,T,T,T,,,FALSE
1240,University of North Carolina at Chapel Hill,R1,M,Online MBA with a Specialization in Data Analytics and Decision Making,,,https://requestinfo.onlinemba.unc.edu/index.html?s=mastersindatasciencesite&l=schools_north%20carolina--listings-featured-program,Business,Data Analytics,FALSE,College of Business ,Business/Management,,,,NC,Chapel Hill,T,,,,,F,F,F,,,TRUE
1242,University of North Carolina at Charlotte,R2,M,Master’s (PSM) in Data Science and Business Analytics (DSBA),,,https://dsba.uncc.edu/,Business,Data Analytics,TRUE,The School of Data Science ,Data Science,,,,NC,Charlotte,T,,,,,T,T,T,,,TRUE
1244,University of North Carolina at Greensboro,R2,C,Graduate Certificate in Business Analytics,,,https://bryan.uncg.edu/programs/certificate/list/business-analytics/,Business,Business Analytics,FALSE,School of Business and Economics ,Business/Management,,,,NC,Greensboro,T,,,,,F,T,T,,,TRUE
1245,University of North Carolina at Charlotte,R2,C,Graduate Certificate in Data Science and Business Analytics,,,https://dsba.uncc.edu/academics/academics,Business,Business Analytics,TRUE,The School of Data Science ,Data Science,,,,NC,Charlotte,T,,,,,T,T,T,,,TRUE
1246,University of North Carolina at Wilmington,R2,M,Master of Data Science,,,https://uncw.edu/datascience/about.html,Data,Data Science,TRUE,Graduate School,Interdisciplinary,,,,NC,Wilmington,T,,,,,T,T,T,,,TRUE
1248,University of North Dakota,R2,M,Data Science (M.S.),,,https://und.edu/programs/data-science-ms/,Data,Data Science,TRUE,Department of Computer Science ,Computer Science,,,,ND,Grand Forks,T,,,,,,,,,,TRUE
1250,University of North Texas,R1,M,M.S. In Business Analytics,,,https://cob.unt.edu/ms-buan,Business,Business Analytics,FALSE,G. Brint Ryan College of Business,Business/Management,,,,TX,Denton,T,,,,,T,T,T,,,FALSE
1255,University of Pennsylvania,R1,M,Master of Science in Engineering (MSE) in Data Science,,,https://www.cis.upenn.edu/graduate/program-offerings/mse-in-data-science/,Data,Data Science,TRUE,Computer and Information Science ,Computer Science,,,,PA,Philadelphia,T,,,,,T,T,T,,,TRUE
1257,University of Phoenix,NA,C,Graduate Certificate in Business Analytics,,,https://www.phoenix.edu/programs/continuing-education/certificate-programs/information-technology/cert-g-ba.pdf,Business,Business Analytics,FALSE,College of Business ,Business/Management,,,,NM,Albuquerque,T,,,,,T,T,T,,,FALSE
1258,University of Pittsburgh-Bradford,BDF,M,Master's Degree in Biomedical Informatics,,,https://www.dbmi.pitt.edu/training-programs/masters,Bio,Health Informatics ,FALSE,Department of Biomedical Informatics,Health Informatics,,,,PA,Bradford,T,,,,,T,T,T,,,TRUE
1259,University of Pittsburgh-Pittsburgh Campus,R1,C,Business Analytics Certificate,,,https://cba.pitt.edu/academics/certificates/certificate-program-in-business-analytics/,Business,Business Analytics,FALSE,College of Business ,Business/Management,,,,PA,Pittsburgh,T,,,,,T,T,T,,,FALSE
1260,University of Portland,M2,C,Certificate in Business Analytics,,,https://business.up.edu/certificates/business-analytics-certificate.html,Business,Business Analytics,FALSE,College of Business ,Business/Management,,,,OR,Portland,T,,,,,T,T,T,,,TRUE
1263,University of Rochester,R1,B,BA and B.S. Data Science Degree,,,http://www.sas.rochester.edu/dsc/undergraduate/major.html,Data,Data Science,TRUE,Institute of Data Science ,Data Science,,,,NY,Rochester,T,,,,,T,T,T,,,TRUE
1264,University of Rochester,R1,M,Master of Science in Data Science,,,http://www.sas.rochester.edu/dsc/graduate/apply.html,Data,Data Science,TRUE,Institute of Data Science ,Data Science,,,,NY,Rochester,T,,,,,F,T,T,,,TRUE
1265,University of Rochester,R1,M,MA and MS in Medical Statistics,,,https://www.urmc.rochester.edu/education/graduate/phd/statistics.aspx,Health,Applied Statistics,FALSE,Department of Statistics ,Mathematics/Statistics,,,,NY,Rochester,T,,,,,,,,,,TRUE
1266,University of San Francisco,R3,B,Major in Data Science,,,https://www.usfca.edu/arts-sciences/undergraduate-programs/data-science,Data,Data Science,TRUE,Department of Computer Science ,Computer Science,,,,CA,San Francisco,T,,,,,T,T,T,,,TRUE
1268,University of San Francisco,R3,M,Master of Science in Data Science,,,https://www.usfca.edu/arts-sciences/graduate-programs/data-science,Data,Data Science,TRUE,Department of Computer Science ,Computer Science,,,,CA,San Francisco,T,,,,,T,T,T,,,TRUE
1269,University of South Carolina-Columbia,R1,C,Graduate Certificate in Business Analytics,,,https://sc.edu/study/colleges_schools/moore/study/programs_and_degrees/certificates_and_concentrations/index.php,Business,Business Analytics,FALSE,Business,Business/Management,,,,SC,Columbia,T,,,,,T,T,T,,,FALSE
1270,University of South Dakota,R2,M,MBA – Business Analytics,,,https://www.usd.edu/usd-online/online-programs/master-of-business-administration,Business,Business Analytics,FALSE,College of Business ,Business/Management,,,,SD,Vermillion,T,,,,,T,T,T,,,TRUE
1271,University of South Dakota,R2,C,Graduate Certificate in Business Analytics,,,https://www.usd.edu/usd-online/online-programs/certificate-in-business-analytics,Business,Business Analytics,FALSE,College of Business ,Business/Management,,,,SD,Vermillion,T,,,,,T,T,T,,,TRUE
1273,University of Southern California,R1,M,Master of Science in Business Analytics,,,https://www.marshall.usc.edu/programs/specialized-masters-programs/master-science-business-analytics,Business,Business Analytics,FALSE,School of Business ,Business/Management,,,,CA,Los Angeles,T,,,,,,,,,,TRUE
1274,University of Southern California,R1,D,PhD in Data Sciences & Operations,,,https://www.marshall.usc.edu/programs/phd-program/departments/data-sciences-and-operations,Data,Data Science,TRUE,School of Business ,Business/Management,,,,CA,Los Angeles,T,,,,,T,T,T,,,TRUE
1275,University of Southern California,R1,M,Master of Science in Computer Science – Data Science,,,https://www.cs.usc.edu/academic-programs/masters/data-science/,Data,Data Science,TRUE,Department of Computer Science ,Computer Science,,,,CA,Las Angeles,T,,,,,F,T,T,,,FALSE
1276,University of Southern Maine,M1,M,"MBA in Business Administration, Business Analytics Concentration",,,https://usm.maine.edu/node/50123,Business,Business Analytics,FALSE,School of Business ,Business/Management,,,,OR,Portland,T,,,,,T,T,T,,,TRUE
1277,University of Southern Maine,M1,C,Certificate in Applied Statistics,,,https://usm.maine.edu/math/certificate-applied-statistics,Math,Applied Statistics,FALSE,Mathematics Department ,Mathematics/Statistics,,,,OR,Portland,T,,,,,T,T,T,,,TRUE
1278,University of St Francis,R3,M,MBA with Concentration in Business Analytics,,,https://www.stfrancis.edu/mba/,Business,Business Analytics,FALSE,College of Business ,Business/Management,,,,IL,Joliet,T,,,,,T,T,T,,,TRUE
1281,University of St. Thomas,R3,M,M.S. in Data Science,,,https://www.stthomas.edu/gradsoftware/programs/masters/msdatascience/,Data,Data Science,TRUE,School of Engineering ,Engineering (general),,,,MN,St. Paul,T,,,,,T,T,T,,,TRUE
1282,University of Tennessee at Chattanooga,R3,M,MBA with Concentration in Business Analytics,,,https://www.utc.edu/college-business/academic-programs/graduate-programs/mba/100-percent-online-mba.php,Business,Business Analytics,FALSE,College of Business ,Business/Management,,,,TN,Chattanooga,T,,,,,T,T,T,,,TRUE
1283,University of Tennessee at Chattanooga,R3,B,B.S. Computer Science: Data Science,,,https://www.lvc.edu/academics/undergraduate-studies/computer-data-science/,Data,Data Science,TRUE,Department of Computer Science ,Computer Science,,,,TN,Chattanooga,T,,,,,T,T,T,,,TRUE
1287,University of Texas Health Science Center,SF,C,Certificate in Data Science,,,https://sph.uth.edu/divisions/biostatistics/,Data,Data Science,TRUE,School of Public Health ,Health Informatics,,,,TX,Houston,T,,,,,,,,,,TRUE
1289,University of the Pacific,R3,M,Master of Science in Data Science,,,https://www.pacific.edu/academics/schools-and-colleges/school-of-engineering-and-computer-science/academics-/graduate-programs/ms-in-data-science.html,Data,Data Science,TRUE,Graduate School ,Engineering (general),,,,CA,San Francisco & Sacramento,T,,,,,T,T,T,,,TRUE
